"Date","Price","Open","High","Low","Vol.","Change %"
"09/30/2024","27,339.5","27,462.3","27,534.9","27,300.3","","-0.40%"
"09/27/2024","27,449.8","27,522.1","27,570.6","27,376.1","","-0.22%"
"09/26/2024","27,509.7","27,381.6","27,554.1","27,350.3","","0.54%"
"09/25/2024","27,362.5","27,507.2","27,580.8","27,353.3","","-0.47%"
"09/24/2024","27,491.6","27,359.0","27,510.8","27,310.2","","0.51%"
"09/23/2024","27,352.2","27,465.3","27,523.6","27,280.8","","-0.35%"
"09/20/2024","27,447.4","27,436.2","27,512.9","27,377.5","","0.11%"
"09/19/2024","27,417.0","27,379.3","27,496.1","27,255.0","","0.24%"
"09/18/2024","27,350.3","27,380.6","27,554.1","27,323.9","","-0.04%"
"09/17/2024","27,360.2","27,325.9","27,452.9","27,298.9","","0.20%"
"09/16/2024","27,306.8","27,191.0","27,337.0","27,181.1","","0.51%"
"09/13/2024","27,169.4","27,227.0","27,275.5","27,171.6","","-0.17%"
"09/12/2024","27,214.4","27,051.0","27,230.7","27,003.5","","0.67%"
"09/11/2024","27,032.0","27,183.9","27,238.7","27,026.4","","-0.52%"
"09/10/2024","27,172.8","27,250.9","27,269.2","27,168.3","","-0.22%"
"09/09/2024","27,231.9","27,277.1","27,333.8","27,247.2","","-0.12%"
"09/06/2024","27,264.2","27,486.1","27,504.4","27,236.5","","-0.77%"
"09/05/2024","27,475.0","27,550.8","27,563.3","27,398.0","","-0.24%"
"09/04/2024","27,541.0","27,470.7","27,583.1","27,447.7","","0.32%"
"09/03/2024","27,452.9","27,534.1","27,545.3","27,427.2","","-0.25%"
"09/02/2024","27,522.5","27,479.4","27,556.5","27,465.7","","0.22%"
"08/30/2024","27,462.8","27,558.3","27,595.4","27,472.0","","-0.31%"
"08/29/2024","27,548.5","27,647.4","27,722.3","27,504.8","","-0.33%"
"08/28/2024","27,638.8","27,769.9","27,789.7","27,612.6","","-0.43%"
"08/27/2024","27,758.7","27,760.2","27,787.6","27,686.7","","0.04%"
"08/26/2024","27,746.3","27,944.8","27,979.8","27,734.1","","-0.68%"
"08/23/2024","27,935.8","27,750.7","27,976.1","27,725.5","","0.72%"
"08/22/2024","27,735.6","27,808.1","27,841.6","27,712.0","","-0.21%"
"08/21/2024","27,794.5","27,736.5","27,866.7","27,681.6","","0.23%"
"08/20/2024","27,730.4","27,683.3","27,742.8","27,594.6","","0.22%"
"08/19/2024","27,668.2","27,626.1","27,685.8","27,544.7","","0.16%"
"08/16/2024","27,625.1","27,480.6","27,641.2","27,474.9","","0.58%"
"08/15/2024","27,465.9","27,568.5","27,628.3","27,421.8","","-0.31%"
"08/14/2024","27,552.0","27,619.9","27,657.4","27,549.8","","-0.19%"
"08/13/2024","27,603.9","27,470.9","27,636.2","27,416.3","","0.53%"
"08/12/2024","27,458.7","27,402.1","27,491.0","27,370.8","","0.26%"
"08/09/2024","27,388.2","27,453.5","27,486.0","27,387.0","","-0.20%"
"08/08/2024","27,442.4","27,485.2","27,524.1","27,361.7","","-0.11%"
"08/07/2024","27,471.8","27,481.8","27,521.7","27,399.6","","0.02%"
"08/06/2024","27,467.1","27,489.3","27,550.3","27,409.7","","0.00%"
"08/05/2024","27,467.6","27,543.8","27,628.6","27,324.9","","-0.11%"
"08/02/2024","27,498.7","27,215.3","27,553.9","27,185.6","","1.06%"
"08/01/2024","27,209.5","27,334.2","27,360.2","27,185.2","","-0.39%"
"07/31/2024","27,316.9","27,347.0","27,423.5","27,268.0","","-0.07%"
"07/30/2024","27,334.9","27,360.9","27,401.4","27,300.2","","-0.04%"
"07/29/2024","27,345.0","27,502.2","27,526.1","27,314.1","","-0.44%"
"07/26/2024","27,465.7","27,437.5","27,520.9","27,426.1","","0.17%"
"07/25/2024","27,419.1","27,491.5","27,520.6","27,393.2","","-0.20%"
"07/24/2024","27,474.3","27,528.6","27,566.4","27,463.7","","-0.16%"
"07/23/2024","27,517.8","27,594.9","27,630.8","27,504.5","","-0.22%"
"07/22/2024","27,578.9","27,556.1","27,615.3","27,544.2","","0.16%"
"07/19/2024","27,535.1","27,585.9","27,631.7","27,537.0","","-0.15%"
"07/18/2024","27,575.3","27,700.5","27,751.4","27,578.4","","-0.40%"
"07/17/2024","27,687.0","27,661.7","27,727.1","27,625.8","","0.13%"
"07/16/2024","27,651.1","27,640.6","27,700.9","27,590.6","","0.09%"
"07/15/2024","27,627.2","27,671.9","27,711.7","27,634.3","","-0.31%"
"07/12/2024","27,712.2","27,633.9","27,732.8","27,608.7","","0.30%"
"07/11/2024","27,629.7","27,528.4","27,719.1","27,518.3","","0.38%"
"07/10/2024","27,524.4","27,485.8","27,531.0","27,476.2","","0.17%"
"07/09/2024","27,476.5","27,527.3","27,560.0","27,464.2","","-0.10%"
"07/08/2024","27,504.1","27,472.0","27,571.3","27,454.2","","-0.12%"
"07/05/2024","27,536.4","27,521.9","27,560.9","27,465.2","","0.08%"
"07/04/2024","27,514.0","27,459.6","27,528.3","27,442.2","","0.24%"
"07/03/2024","27,447.8","27,346.3","27,535.9","27,324.5","","0.38%"
"07/02/2024","27,343.5","27,342.3","27,359.0","27,258.7","","0.06%"
"07/01/2024","27,328.2","27,311.9","27,424.8","27,287.6","","0.25%"
"06/28/2024","27,259.2","27,247.2","27,301.8","27,185.4","","0.06%"
"06/27/2024","27,241.9","27,198.2","27,309.5","27,189.1","","0.18%"
"06/26/2024","27,194.1","27,276.6","27,289.7","27,161.3","","-0.28%"
"06/25/2024","27,269.9","27,327.2","27,353.3","27,218.0","","-0.18%"
"06/24/2024","27,318.3","27,209.0","27,360.3","27,190.4","","0.40%"
"06/21/2024","27,208.6","27,241.9","27,288.3","27,156.2","","-0.08%"
"06/20/2024","27,231.5","27,346.2","27,360.2","27,240.7","","-0.40%"
"06/19/2024","27,340.9","27,336.0","27,371.6","27,295.3","","0.07%"
"06/18/2024","27,322.8","27,324.7","27,393.3","27,257.1","","0.02%"
"06/17/2024","27,318.0","27,241.9","27,334.9","27,177.1","","0.32%"
"06/14/2024","27,231.5","27,317.6","27,348.7","27,154.1","","-0.27%"
"06/13/2024","27,304.5","27,500.8","27,522.2","27,306.2","","-0.67%"
"06/12/2024","27,487.6","27,325.3","27,612.7","27,294.4","","0.62%"
"06/11/2024","27,317.2","27,367.3","27,402.8","27,271.8","","-0.14%"
"06/10/2024","27,354.2","27,435.2","27,436.4","27,283.4","","-0.28%"
"06/07/2024","27,432.0","27,690.6","27,718.0","27,440.3","","-0.89%"
"06/06/2024","27,677.3","27,631.7","27,722.3","27,618.1","","0.21%"
"06/05/2024","27,618.5","27,650.3","27,691.5","27,592.3","","-0.08%"
"06/04/2024","27,641.0","27,736.9","27,769.9","27,598.2","","-0.31%"
"06/03/2024","27,726.0","27,615.8","27,742.0","27,539.4","","0.53%"
"05/31/2024","27,579.5","27,578.1","27,697.2","27,520.8","","0.04%"
"05/30/2024","27,567.4","27,499.2","27,609.9","27,460.7","","0.30%"
"05/29/2024","27,486.0","27,634.3","27,647.0","27,492.8","","-0.50%"
"05/28/2024","27,623.8","27,638.9","27,717.0","27,623.6","","-0.02%"
"05/27/2024","27,628.2","27,644.9","27,661.2","27,591.8","","0.04%"
"05/24/2024","27,616.8","27,544.0","27,657.7","27,516.2","","0.28%"
"05/23/2024","27,539.6","27,560.8","27,665.0","27,518.5","","-0.05%"
"05/22/2024","27,554.6","27,636.5","27,667.0","27,545.5","","-0.27%"
"05/21/2024","27,630.3","27,641.6","27,691.2","27,602.9","","0.01%"
"05/20/2024","27,628.2","27,652.9","27,709.6","27,627.6","","-0.12%"
"05/17/2024","27,662.0","27,644.7","27,687.2","27,574.0","","0.11%"
"05/16/2024","27,630.8","27,705.1","27,731.8","27,614.2","","-0.21%"
"05/15/2024","27,689.3","27,542.5","27,708.9","27,525.9","","0.57%"
"05/14/2024","27,531.8","27,459.2","27,561.6","27,408.8","","0.27%"
"05/13/2024","27,458.7","27,423.9","27,508.9","27,390.9","","0.19%"
"05/10/2024","27,407.1","27,437.5","27,467.2","27,388.3","","-0.07%"
"05/09/2024","27,426.9","27,332.3","27,446.4","27,286.9","","0.38%"
"05/08/2024","27,321.7","27,325.9","27,360.3","27,273.0","","0.03%"
"05/07/2024","27,312.6","27,334.3","27,412.3","27,308.2","","-0.02%"
"05/06/2024","27,318.4","27,351.6","27,388.8","27,295.0","","-0.03%"
"05/03/2024","27,325.3","27,248.1","27,481.2","27,240.4","","0.36%"
"05/02/2024","27,228.2","27,147.0","27,262.1","27,117.3","","0.37%"
"05/01/2024","27,128.4","27,031.7","27,204.1","26,989.9","","0.43%"
"04/30/2024","27,011.9","27,180.0","27,210.4","27,027.9","","-0.51%"
"04/29/2024","27,151.2","27,106.5","27,206.6","27,092.5","","0.25%"
"04/26/2024","27,082.8","27,216.4","27,250.6","27,052.0","","-0.42%"
"04/25/2024","27,198.0","27,196.9","27,239.2","27,079.4","","0.08%"
"04/24/2024","27,175.7","27,228.7","27,267.1","27,134.1","","-0.16%"
"04/23/2024","27,218.3","27,127.6","27,258.0","27,079.0","","0.38%"
"04/22/2024","27,114.7","27,114.2","27,162.5","27,046.2","","0.04%"
"04/19/2024","27,103.8","27,042.4","27,171.4","26,963.6","","0.26%"
"04/18/2024","27,033.2","27,114.8","27,159.2","27,033.5","","-0.26%"
"04/17/2024","27,104.3","26,856.7","27,132.5","26,837.8","","0.99%"
"04/16/2024","26,839.8","26,767.2","26,945.2","26,720.6","","0.35%"
"04/15/2024","26,746.2","26,619.1","26,873.0","26,602.1","","0.47%"
"04/12/2024","26,621.0","26,805.5","26,815.5","26,581.6","","-0.63%"
"04/11/2024","26,788.6","26,800.9","26,886.4","26,735.6","","0.03%"
"04/10/2024","26,780.2","27,093.6","27,110.4","26,762.2","","-1.10%"
"04/09/2024","27,077.8","27,106.8","27,166.0","27,068.4","","-0.08%"
"04/08/2024","27,099.1","27,069.6","27,116.8","26,997.9","","0.24%"
"04/05/2024","27,033.3","27,035.8","27,092.9","26,939.7","","0.06%"
"04/04/2024","27,017.1","27,093.3","27,139.4","27,024.6","","-0.26%"
"04/03/2024","27,087.5","26,838.4","27,104.6","26,822.2","","1.03%"
"04/02/2024","26,812.3","26,649.3","26,857.1","26,614.1","","0.66%"
"04/01/2024","26,637.3","26,767.7","26,796.3","26,617.0","","-0.51%"
"03/29/2024","26,772.5","26,753.8","26,812.4","26,704.8","","0.12%"
"03/28/2024","26,741.0","26,846.8","26,865.8","26,704.2","","-0.34%"
"03/27/2024","26,832.2","26,840.5","26,876.5","26,803.4","","0.02%"
"03/26/2024","26,825.9","26,822.8","26,923.5","26,814.2","","0.07%"
"03/25/2024","26,808.3","26,771.4","26,840.1","26,755.3","","0.17%"
"03/22/2024","26,761.8","26,921.9","26,950.4","26,753.0","","-0.57%"
"03/21/2024","26,916.5","27,074.4","27,124.0","26,909.5","","-0.49%"
"03/20/2024","27,049.3","26,888.4","27,079.4","26,840.8","","0.63%"
"03/19/2024","26,880.0","26,883.5","26,899.5","26,776.2","","0.05%"
"03/18/2024","26,867.7","26,927.5","26,966.3","26,863.7","","-0.13%"
"03/15/2024","26,901.8","26,881.0","26,962.4","26,860.0","","0.14%"
"03/14/2024","26,865.2","27,018.4","27,044.6","26,873.6","","-0.52%"
"03/13/2024","27,006.8","26,935.3","27,060.4","26,916.6","","0.30%"
"03/12/2024","26,927.1","26,927.4","27,002.4","26,874.9","","0.04%"
"03/11/2024","26,916.2","26,982.4","26,995.8","26,900.3","","-0.12%"
"03/08/2024","26,948.8","27,030.6","27,074.9","26,920.8","","-0.24%"
"03/07/2024","27,014.7","26,893.8","27,035.6","26,831.9","","0.51%"
"03/06/2024","26,877.4","26,824.4","26,940.7","26,777.7","","0.29%"
"03/05/2024","26,801.0","26,799.1","26,868.9","26,753.3","","0.07%"
"03/04/2024","26,783.3","26,732.2","26,827.5","26,721.1","","0.30%"
"03/01/2024","26,702.4","26,630.6","26,735.9","26,620.8","","0.31%"
"02/29/2024","26,618.6","26,689.1","26,762.5","26,609.7","","-0.22%"
"02/28/2024","26,678.2","26,714.2","26,728.5","26,601.3","","-0.09%"
"02/27/2024","26,703.3","26,764.5","26,787.2","26,684.6","","-0.19%"
"02/26/2024","26,753.6","26,675.3","26,792.9","26,642.0","","0.41%"
"02/23/2024","26,644.7","26,629.8","26,711.0","26,608.8","","0.12%"
"02/22/2024","26,613.8","26,537.1","26,797.8","26,537.1","","0.32%"
"02/21/2024","26,528.7","26,515.0","26,559.1","26,469.3","","0.13%"
"02/20/2024","26,494.4","26,449.0","26,594.7","26,401.6","","0.22%"
"02/19/2024","26,436.0","26,434.8","26,478.7","26,401.4","","0.11%"
"02/16/2024","26,407.1","26,346.1","26,463.0","26,285.9","","0.27%"
"02/15/2024","26,335.1","26,200.7","26,384.0","26,172.7","","0.62%"
"02/14/2024","26,173.9","26,158.0","26,221.5","26,121.3","","0.19%"
"02/13/2024","26,125.1","26,308.2","26,369.2","26,134.8","","-0.58%"
"02/12/2024","26,278.8","26,332.6","26,394.9","26,270.3","","-0.11%"
"02/09/2024","26,308.1","26,327.7","26,368.0","26,285.0","","0.06%"
"02/08/2024","26,293.4","26,310.6","26,353.4","26,234.9","","0.05%"
"02/07/2024","26,281.2","26,209.9","26,353.7","26,203.8","","0.34%"
"02/06/2024","26,191.4","26,194.1","26,218.0","26,130.7","","0.06%"
"02/05/2024","26,175.8","26,259.0","26,323.0","26,144.1","","-0.26%"
"02/02/2024","26,242.9","26,539.8","26,565.6","26,249.3","","-1.06%"
"02/01/2024","26,522.8","26,413.2","26,548.3","26,311.7","","0.44%"
"01/31/2024","26,407.3","26,472.7","26,595.2","26,365.6","","-0.18%"
"01/30/2024","26,453.9","26,584.2","26,610.0","26,394.2","","-0.45%"
"01/29/2024","26,573.3","26,690.3","26,706.3","26,492.2","","-0.44%"
"01/26/2024","26,690.5","26,687.3","26,783.8","26,615.0","","0.01%"
"01/25/2024","26,686.6","26,788.0","26,835.0","26,634.4","","-0.32%"
"01/24/2024","26,772.2","26,673.7","26,906.1","26,650.3","","0.44%"
"01/23/2024","26,655.5","26,734.1","26,810.9","26,593.8","","-0.21%"
"01/22/2024","26,712.9","26,738.6","26,780.8","26,718.7","","-0.11%"
"01/19/2024","26,741.2","26,710.2","26,755.8","26,674.8","","0.19%"
"01/18/2024","26,690.2","26,704.4","26,793.0","26,637.8","","0.00%"
"01/17/2024","26,691.1","26,663.1","26,722.9","26,611.2","","0.19%"
"01/16/2024","26,641.3","26,805.6","26,810.5","26,632.4","","-0.55%"
"01/15/2024","26,789.8","26,844.0","26,859.4","26,764.0","","-0.09%"
"01/12/2024","26,814.1","26,874.1","26,948.0","26,796.2","","-0.13%"
"01/11/2024","26,849.1","26,796.1","26,918.2","26,766.3","","0.28%"
"01/10/2024","26,774.7","26,640.1","26,797.3","26,611.5","","0.57%"
"01/09/2024","26,623.0","26,662.6","26,741.5","26,587.7","","-0.06%"
"01/08/2024","26,638.9","26,686.3","26,729.6","26,586.9","","-0.09%"
"01/05/2024","26,663.2","26,677.8","26,816.8","26,516.9","","0.02%"
"01/04/2024","26,657.2","26,632.1","26,763.2","26,595.6","","0.16%"
"01/03/2024","26,614.5","26,644.4","26,732.4","26,561.4","","0.01%"
"01/02/2024","26,611.6","26,805.0","26,864.9","26,616.4","","-0.68%"
"01/01/2024","26,792.7","26,803.8","26,812.3","26,784.4","","0.07%"
"12/29/2023","26,773.3","26,822.9","26,901.6","26,778.3","","-0.11%"
"12/28/2023","26,801.5","27,056.7","27,101.0","26,807.2","","-0.85%"
"12/27/2023","27,030.3","26,873.1","27,096.8","26,837.7","","0.64%"
"12/26/2023","26,859.7","26,693.7","26,879.2","26,688.3","","0.71%"
"12/25/2023","26,670.0","26,716.2","26,723.5","26,608.9","","-0.05%"
"12/22/2023","26,682.7","26,787.3","26,795.8","26,652.8","","-0.33%"
"12/21/2023","26,771.5","26,635.9","26,795.8","26,606.9","","0.58%"
"12/20/2023","26,617.6","26,745.8","26,757.9","26,607.9","","-0.44%"
"12/19/2023","26,736.3","26,610.9","26,764.0","26,565.9","","0.53%"
"12/18/2023","26,595.1","26,467.0","26,629.1","26,433.1","","0.63%"
"12/15/2023","26,428.8","26,663.2","26,702.4","26,431.8","","-0.82%"
"12/14/2023","26,647.7","26,403.2","26,700.8","26,375.5","","0.94%"
"12/13/2023","26,398.6","26,194.6","26,460.2","26,156.7","","0.83%"
"12/12/2023","26,181.4","26,108.3","26,282.0","26,097.4","","0.31%"
"12/11/2023","26,100.3","26,076.3","26,150.5","26,031.5","","0.14%"
"12/08/2023","26,063.1","26,213.0","26,228.7","25,981.8","","-0.51%"
"12/07/2023","26,197.6","26,146.1","26,268.8","26,110.5","","0.28%"
"12/06/2023","26,123.7","26,203.0","26,238.1","26,120.6","","-0.27%"
"12/05/2023","26,195.2","26,282.7","26,334.1","26,158.1","","-0.31%"
"12/04/2023","26,277.3","26,455.4","26,476.1","26,203.9","","-0.59%"
"12/01/2023","26,432.4","26,414.3","26,527.7","26,313.3","","0.14%"
"11/30/2023","26,396.1","26,626.6","26,660.6","26,391.2","","-0.80%"
"11/29/2023","26,608.4","26,644.6","26,707.6","26,595.3","","-0.08%"
"11/28/2023","26,628.8","26,552.5","26,687.0","26,518.8","","0.34%"
"11/27/2023","26,539.1","26,549.6","26,590.8","26,481.0","","0.00%"
"11/24/2023","26,538.0","26,441.9","26,578.7","26,378.0","","0.40%"
"11/23/2023","26,431.3","26,365.3","26,498.0","26,347.1","","0.30%"
"11/22/2023","26,352.0","26,339.2","26,440.4","26,276.9","","0.11%"
"11/21/2023","26,323.4","26,452.9","26,508.5","26,311.4","","-0.43%"
"11/20/2023","26,437.2","26,480.4","26,488.7","26,373.8","","-0.05%"
"11/17/2023","26,449.5","26,360.1","26,490.1","26,254.8","","0.37%"
"11/16/2023","26,352.5","26,355.5","26,468.1","26,294.1","","0.03%"
"11/15/2023","26,344.9","26,512.1","26,531.8","26,316.6","","-0.57%"
"11/14/2023","26,495.8","26,089.5","26,535.3","26,045.0","","1.59%"
"11/13/2023","26,080.1","25,988.8","26,107.8","25,980.3","","0.42%"
"11/10/2023","25,970.8","25,975.4","26,028.1","25,900.6","","0.04%"
"11/09/2023","25,961.0","26,103.7","26,138.0","25,955.9","","-0.51%"
"11/08/2023","26,093.0","26,025.3","26,128.0","25,969.7","","0.32%"
"11/07/2023","26,009.3","26,090.5","26,120.0","25,943.6","","-0.27%"
"11/06/2023","26,079.8","26,323.6","26,366.8","26,088.1","","-0.87%"
"11/03/2023","26,307.5","26,108.7","26,369.0","26,087.8","","0.82%"
"11/02/2023","26,093.3","25,991.8","26,220.5","25,984.4","","0.43%"
"11/01/2023","25,981.4","25,977.7","26,011.5","25,862.7","","0.03%"
"10/31/2023","25,974.7","26,081.4","26,227.0","25,932.2","","-0.34%"
"10/30/2023","26,063.4","25,971.2","26,106.0","25,912.8","","0.41%"
"10/27/2023","25,955.8","25,978.0","26,049.9","25,895.0","","-0.04%"
"10/26/2023","25,967.0","25,975.8","25,996.4","25,889.4","","0.09%"
"10/25/2023","25,942.7","26,011.5","26,069.4","25,958.2","","-0.20%"
"10/24/2023","25,993.5","26,245.7","26,286.1","25,989.4","","-0.91%"
"10/23/2023","26,232.6","25,997.7","26,269.1","25,910.0","","1.00%"
"10/20/2023","25,974.0","25,992.2","26,023.4","25,885.2","","-0.01%"
"10/19/2023","25,976.4","25,884.5","26,081.9","25,802.7","","0.42%"
"10/18/2023","25,868.7","25,908.8","26,014.1","25,853.8","","-0.11%"
"10/17/2023","25,898.2","25,846.8","25,959.0","25,794.3","","0.28%"
"10/16/2023","25,824.9","25,694.9","25,854.2","25,694.9","","0.55%"
"10/13/2023","25,684.0","25,734.5","25,822.1","25,665.5","","-0.14%"
"10/12/2023","25,720.3","25,970.8","26,024.2","25,729.6","","-0.88%"
"10/11/2023","25,947.9","25,881.5","26,003.8","25,860.5","","0.34%"
"10/10/2023","25,860.7","25,767.6","25,919.3","25,744.7","","0.44%"
"10/09/2023","25,746.9","25,757.9","25,790.0","25,643.2","","-0.16%"
"10/06/2023","25,787.5","25,742.0","25,849.3","25,561.6","","0.28%"
"10/05/2023","25,716.0","25,678.7","25,748.1","25,611.8","","0.26%"
"10/04/2023","25,648.3","25,541.6","25,738.6","25,492.9","","0.51%"
"10/03/2023","25,518.9","25,518.0","25,601.5","25,483.9","","0.08%"
"10/02/2023","25,498.6","25,685.5","25,783.0","25,515.5","","-0.64%"
"09/29/2023","25,664.0","25,781.0","25,826.6","25,674.6","","-0.33%"
"09/28/2023","25,748.1","25,626.1","25,814.0","25,599.4","","0.56%"
"09/27/2023","25,604.3","25,772.5","25,829.0","25,589.5","","-0.64%"
"09/26/2023","25,769.7","25,841.6","25,885.2","25,754.2","","-0.19%"
"09/25/2023","25,818.4","25,968.9","25,987.1","25,795.3","","-0.50%"
"09/22/2023","25,948.3","25,930.5","26,011.6","25,826.5","","0.15%"
"09/21/2023","25,909.6","25,893.1","25,966.9","25,785.6","","0.16%"
"09/20/2023","25,869.4","26,048.1","26,082.6","25,867.6","","-0.58%"
"09/19/2023","26,019.8","26,060.3","26,137.1","26,028.3","","-0.12%"
"09/18/2023","26,051.5","25,873.8","26,090.7","25,862.8","","0.82%"
"09/15/2023","25,838.4","25,778.3","25,936.9","25,762.6","","0.26%"
"09/14/2023","25,772.5","25,926.6","26,044.7","25,758.9","","-0.54%"
"09/13/2023","25,913.5","25,933.3","26,006.4","25,884.3","","0.00%"
"09/12/2023","25,914.7","25,893.8","25,961.0","25,812.4","","0.15%"
"09/11/2023","25,875.8","25,778.8","25,915.5","25,759.6","","0.54%"
"09/08/2023","25,736.4","25,757.3","25,864.3","25,725.9","","0.00%"
"09/07/2023","25,737.0","25,810.4","25,849.5","25,721.2","","-0.25%"
"09/06/2023","25,801.4","25,802.5","25,900.1","25,743.0","","0.01%"
"09/05/2023","25,798.4","26,002.2","26,024.3","25,765.2","","-0.63%"
"09/04/2023","25,963.2","25,957.6","26,034.7","25,943.2","","0.17%"
"09/01/2023","25,919.8","26,108.1","26,210.5","25,942.0","","-0.63%"
"08/31/2023","26,083.4","26,364.4","26,399.4","26,094.9","","-0.97%"
"08/30/2023","26,337.8","26,317.5","26,413.9","26,207.9","","0.13%"
"08/29/2023","26,303.0","26,056.3","26,349.0","26,053.9","","0.98%"
"08/28/2023","26,047.3","25,959.1","26,078.0","25,888.8","","0.39%"
"08/25/2023","25,945.9","25,954.8","26,058.9","25,857.5","","0.04%"
"08/24/2023","25,936.2","26,065.8","26,098.2","25,941.6","","-0.42%"
"08/23/2023","26,045.3","25,964.7","26,100.1","25,917.6","","0.41%"
"08/22/2023","25,938.8","25,944.4","26,153.6","25,927.6","","0.05%"
"08/21/2023","25,926.0","25,911.4","25,995.6","25,831.3","","0.22%"
"08/18/2023","25,868.9","25,946.0","26,005.8","25,831.6","","-0.23%"
"08/17/2023","25,927.3","26,042.6","26,066.5","25,906.7","","-0.43%"
"08/16/2023","26,038.9","26,149.5","26,229.9","26,030.6","","-0.35%"
"08/15/2023","26,131.4","25,983.6","26,261.0","25,968.1","","0.63%"
"08/14/2023","25,967.9","26,024.3","26,105.7","25,907.3","","-0.09%"
"08/11/2023","25,992.0","26,077.1","26,149.1","25,999.4","","-0.28%"
"08/10/2023","26,064.2","26,060.1","26,277.8","26,030.0","","0.08%"
"08/09/2023","26,044.4","26,009.5","26,110.0","25,969.8","","0.19%"
"08/08/2023","25,993.8","26,108.9","26,137.0","25,944.3","","-0.41%"
"08/07/2023","26,101.5","26,151.2","26,153.6","25,989.4","","-0.08%"
"08/04/2023","26,121.2","26,007.7","26,209.4","25,910.8","","0.50%"
"08/03/2023","25,992.0","25,962.9","26,049.3","25,925.2","","0.14%"
"08/02/2023","25,956.6","26,018.7","26,109.4","25,915.4","","-0.19%"
"08/01/2023","26,005.4","26,044.4","26,065.7","25,944.1","","-0.13%"
"07/31/2023","26,038.5","26,119.0","26,167.6","26,039.7","","-0.19%"
"07/28/2023","26,089.0","25,981.6","26,178.2","25,932.2","","0.48%"
"07/27/2023","25,963.2","26,234.3","26,389.9","25,952.1","","-1.01%"
"07/26/2023","26,227.9","26,156.9","26,297.0","26,120.2","","0.31%"
"07/25/2023","26,145.9","26,196.4","26,285.6","26,080.0","","-0.12%"
"07/24/2023","26,178.2","26,323.7","26,377.8","26,183.4","","-0.49%"
"07/21/2023","26,307.8","26,333.4","26,370.8","26,277.6","","-0.02%"
"07/20/2023","26,314.4","26,476.8","26,611.1","26,298.0","","-0.55%"
"07/19/2023","26,460.9","26,543.4","26,576.3","26,415.3","","-0.27%"
"07/18/2023","26,532.7","26,561.9","26,667.1","26,499.7","","-0.08%"
"07/17/2023","26,553.0","26,562.3","26,598.8","26,483.9","","0.09%"
"07/14/2023","26,529.4","26,578.7","26,598.0","26,490.7","","-0.12%"
"07/13/2023","26,561.6","26,349.9","26,583.5","26,317.1","","0.88%"
"07/12/2023","26,328.8","26,090.1","26,373.5","26,070.5","","0.98%"
"07/11/2023","26,073.2","26,018.9","26,109.2","26,004.8","","0.28%"
"07/10/2023","26,001.6","25,946.4","26,023.7","25,855.9","","0.31%"
"07/07/2023","25,920.5","25,825.2","25,954.7","25,711.8","","0.42%"
"07/06/2023","25,813.1","25,793.2","25,857.2","25,697.1","","0.18%"
"07/05/2023","25,765.7","25,792.9","25,913.1","25,775.4","","-0.05%"
"07/04/2023","25,778.5","25,872.4","25,885.4","25,781.1","","-0.28%"
"07/03/2023","25,851.3","25,732.4","25,925.7","25,652.6","","0.51%"
"06/30/2023","25,720.3","25,608.1","25,784.3","25,547.8","","0.45%"
"06/29/2023","25,605.4","25,713.8","25,791.9","25,597.5","","-0.37%"
"06/28/2023","25,700.9","25,791.2","25,831.6","25,674.9","","-0.29%"
"06/27/2023","25,775.6","25,682.1","25,830.1","25,663.3","","0.46%"
"06/26/2023","25,657.1","25,634.0","25,708.0","25,613.7","","0.20%"
"06/23/2023","25,605.5","25,776.3","25,782.2","25,508.7","","-0.61%"
"06/22/2023","25,763.0","25,829.3","25,905.7","25,755.2","","-0.21%"
"06/21/2023","25,817.9","25,687.3","25,841.0","25,644.7","","0.57%"
"06/20/2023","25,672.1","25,699.1","25,752.8","25,626.2","","-0.05%"
"06/19/2023","25,686.2","25,746.5","25,758.3","25,659.8","","-0.15%"
"06/16/2023","25,723.8","25,757.9","25,814.8","25,688.9","","-0.08%"
"06/15/2023","25,743.4","25,458.6","25,779.1","25,383.7","","1.14%"
"06/14/2023","25,452.8","25,363.9","25,539.7","25,325.3","","0.39%"
"06/13/2023","25,353.4","25,260.8","25,440.3","25,259.6","","0.38%"
"06/12/2023","25,257.4","25,243.3","25,345.4","25,196.6","","0.14%"
"06/09/2023","25,223.2","25,332.3","25,342.9","25,223.4","","-0.40%"
"06/08/2023","25,324.6","25,128.2","25,345.2","25,120.0","","0.81%"
"06/07/2023","25,121.9","25,116.7","25,225.7","25,052.6","","0.04%"
"06/06/2023","25,112.5","25,177.9","25,207.6","25,055.6","","-0.22%"
"06/05/2023","25,167.8","25,154.5","25,200.2","25,083.9","","0.14%"
"06/02/2023","25,132.3","25,278.5","25,308.9","25,136.8","","-0.54%"
"06/01/2023","25,269.9","25,113.5","25,292.6","25,039.0","","0.67%"
"05/31/2023","25,100.8","25,213.5","25,215.8","24,983.1","","-0.40%"
"05/30/2023","25,201.1","25,133.2","25,240.5","25,070.7","","0.33%"
"05/29/2023","25,119.3","25,187.3","25,217.3","25,127.3","","-0.22%"
"05/26/2023","25,174.6","25,169.9","25,266.0","25,128.6","","0.07%"
"05/25/2023","25,157.5","25,235.6","25,253.2","25,134.7","","-0.27%"
"05/24/2023","25,225.6","25,292.7","25,357.7","25,226.5","","-0.20%"
