Date,Price,Open,High,Low,Change,TimeIndex,Price_lag1,Price_lag2
2022-10-06,23371.1,23586.1,23709.4,23372.6,-0.9,460,23583.4,23834.4
2022-10-07,23256.6,23378.5,23448.0,23229.4,-0.49,461,23371.1,23583.4
2022-10-10,23156.3,23255.6,23297.4,23123.8,-0.43,462,23256.6,23371.1
2022-10-11,23214.4,23168.4,23397.7,23127.2,0.25,463,23156.3,23256.6
2022-10-12,23236.2,23236.1,23308.0,23140.1,0.09,464,23214.4,23156.3
2022-10-13,23577.3,23243.6,23677.8,23231.6,1.47,465,23236.2,23214.4
2022-10-14,23432.5,23601.7,23685.0,23429.1,-0.61,466,23577.3,23236.2
2022-10-17,23916.2,23473.7,23977.3,23456.8,2.06,467,23432.5,23577.3
2022-10-18,24075.8,23940.8,24138.2,23906.7,0.67,468,23916.2,23432.5
2022-10-19,23890.1,24083.2,24217.4,23879.0,-0.77,469,24075.8,23916.2
2022-10-20,23997.7,23919.4,24171.9,23857.1,0.45,470,23890.1,24075.8
2022-10-21,24472.5,24022.2,24520.8,23971.8,1.98,471,23997.7,23890.1
2022-10-24,24517.1,24514.6,24596.6,24374.1,0.18,472,24472.5,23997.7
2022-10-25,24750.6,24541.8,24799.1,24468.6,0.95,473,24517.1,24472.5
2022-10-26,25021.2,24770.5,25067.4,24705.9,1.09,474,24750.6,24517.1
2022-10-27,24735.7,25041.3,25079.8,24733.2,-1.14,475,25021.2,24750.6
2022-10-28,24728.2,24751.8,24846.3,24651.2,-0.03,476,24735.7,25021.2
2022-10-31,24549.4,24700.9,24766.8,24531.9,-0.72,477,24728.2,24735.7
2022-11-01,24536.9,24555.5,24751.9,24498.2,-0.05,478,24549.4,24728.2
2022-11-02,24380.5,24554.2,24786.6,24379.2,-0.64,479,24536.9,24549.4
2022-11-03,24241.0,24395.3,24461.3,24192.4,-0.57,480,24380.5,24536.9
2022-11-04,24770.5,24243.4,24792.7,24223.5,2.18,481,24241.0,24380.5
2022-11-07,24917.3,24650.9,24959.1,24622.3,0.59,482,24770.5,24241.0
2022-11-08,25050.1,24925.5,25112.8,24801.9,0.53,483,24917.3,24770.5
2022-11-09,24891.8,25055.6,25089.1,24848.3,-0.63,484,25050.1,24917.3
2022-11-10,25382.2,24898.1,25420.8,24705.9,1.97,485,24891.8,25050.1
2022-11-11,25678.1,25387.2,25720.8,25249.9,1.17,486,25382.2,24891.8
2022-11-14,25538.9,25724.5,25728.2,25415.6,-0.54,487,25678.1,25382.2
2022-11-15,25624.3,25549.2,25967.9,25467.5,0.33,488,25538.9,25678.1
2022-11-16,25746.2,25627.3,25874.3,25592.5,0.48,489,25624.3,25538.9
2022-11-17,25698.0,25764.0,25823.6,25570.6,-0.19,490,25746.2,25624.3
2022-11-18,25603.5,25713.3,25791.1,25582.7,-0.37,491,25698.0,25746.2
2022-11-21,25433.5,25596.4,25636.1,25395.2,-0.66,492,25603.5,25698.0
2022-11-22,25600.5,25446.2,25619.2,25437.5,0.66,493,25433.5,25603.5
2022-11-23,25825.3,25609.3,25856.6,25585.8,0.88,494,25600.5,25433.5
2022-11-24,25846.2,25838.0,25961.8,25785.6,0.08,495,25825.3,25600.5
2022-11-25,25738.0,25853.9,25886.6,25648.1,-0.42,496,25846.2,25825.3
2022-11-28,25604.8,25716.2,26012.8,25597.7,-0.52,497,25738.0,25846.2
2022-11-29,25559.3,25622.5,25742.2,25551.1,-0.18,498,25604.8,25738.0
2022-11-30,25627.5,25574.6,25703.5,25358.5,0.27,499,25559.3,25604.8
2022-12-01,25778.9,25648.1,25820.1,25477.2,0.59,500,25627.5,25559.3
2022-12-02,25660.0,25793.1,25834.8,25406.6,-0.46,501,25778.9,25627.5
2022-12-05,25157.4,25623.5,25777.0,25145.6,-1.96,502,25660.0,25778.9
2022-12-06,25104.7,25168.4,25333.5,25100.4,-0.21,503,25157.4,25660.0
2022-12-07,25106.9,25126.8,25242.1,24923.1,0.01,504,25104.7,25157.4
2022-12-08,25102.2,25140.4,25159.5,24969.1,-0.02,505,25106.9,25104.7
2022-12-09,24798.2,25135.7,25201.2,24769.1,-1.21,506,25102.2,25106.9
2022-12-12,24946.9,24819.8,25081.1,24715.4,0.6,507,24798.2,25102.2
2022-12-13,25086.8,24970.9,25217.3,24854.5,0.56,508,24946.9,24798.2
2022-12-14,25124.1,25120.5,25183.7,24941.0,0.15,509,25086.8,24946.9
2022-12-15,24971.1,25153.1,25257.6,24914.4,-0.61,510,25124.1,25086.8
2022-12-16,24952.4,24997.7,25147.0,24983.5,-0.08,511,24971.1,25124.1
2022-12-19,25133.8,25000.1,25261.5,24977.6,0.73,512,24952.4,24971.1
2022-12-20,25203.6,25152.1,25379.6,25132.0,0.28,513,25133.8,24952.4
2022-12-21,25129.1,25239.7,25258.8,25121.2,-0.3,514,25203.6,25133.8
2022-12-22,25031.3,25165.1,25251.6,25004.0,-0.39,515,25129.1,25203.6
2022-12-23,25006.6,25057.2,25134.3,24980.1,-0.1,516,25031.3,25129.1
2022-12-26,25088.0,25026.0,25130.8,25009.5,0.33,517,25006.6,25031.3
2022-12-27,25084.4,25109.8,25181.2,25042.0,-0.01,518,25088.0,25006.6
2022-12-28,25060.8,25115.1,25230.4,25065.6,-0.09,519,25084.4,25088.0
2022-12-29,25160.0,25076.7,25252.1,25074.4,0.4,520,25060.8,25084.4
2022-12-30,25267.4,25186.0,25322.5,25077.3,0.43,521,25160.0,25060.8
2023-01-02,25173.0,25294.2,25308.4,25171.3,-0.37,522,25267.4,25160.0
2023-01-03,24808.3,25203.2,25252.8,24756.5,-1.45,523,25173.0,25267.4
2023-01-04,24918.3,24824.7,25007.6,24807.1,0.44,524,24808.3,25173.0
2023-01-05,24695.7,24945.9,25013.0,24693.3,-0.89,525,24918.3,24808.3
2023-01-06,24970.8,24710.9,24992.0,24603.6,1.11,526,24695.7,24918.3
2023-01-09,25153.9,24965.0,25237.9,24962.7,0.73,527,24970.8,24695.7
2023-01-10,25165.9,25152.3,25231.0,25118.5,0.05,528,25153.9,24970.8
2023-01-11,25209.7,25175.9,25266.7,25147.0,0.17,529,25165.9,25153.9
2023-01-12,25425.5,25219.8,25476.7,25154.3,0.86,530,25209.7,25165.9
2023-01-13,25375.4,25431.0,25479.0,25267.1,-0.2,531,25425.5,25209.7
2023-01-16,25358.1,25394.9,25489.8,25312.1,-0.07,532,25375.4,25425.5
2023-01-17,25273.1,25377.6,25470.6,25246.8,-0.34,533,25358.1,25375.4
2023-01-18,25293.2,25283.1,25524.8,25228.9,0.08,534,25273.1,25358.1
2023-01-19,25378.5,25293.9,25421.0,25274.0,0.34,535,25293.2,25273.1
2023-01-20,25441.8,25403.4,25466.7,25329.5,0.25,536,25378.5,25293.2
2023-01-23,25481.6,25466.7,25625.0,25432.7,0.16,537,25441.8,25378.5
2023-01-24,25500.4,25490.2,25557.0,25405.7,0.07,538,25481.6,25441.8
2023-01-25,25584.8,25528.8,25619.1,25457.3,0.33,539,25500.4,25481.6
2023-01-26,25523.8,25600.4,25630.9,25442.1,-0.24,540,25584.8,25500.4
2023-01-27,25494.0,25541.7,25595.1,25430.6,-0.12,541,25523.8,25584.8
2023-01-30,25450.9,25519.7,25619.1,25440.7,-0.17,542,25494.0,25523.8
2023-01-31,25466.0,25467.7,25500.3,25326.8,0.06,543,25450.9,25494.0
2023-02-01,25758.2,25473.4,25798.5,25445.2,1.15,544,25466.0,25450.9
2023-02-02,25582.9,25771.6,25875.9,25525.3,-0.68,545,25758.2,25466.0
2023-02-03,25298.8,25581.6,25655.5,25306.1,-1.11,546,25582.9,25758.2
2023-02-06,25194.0,25302.6,25379.5,25147.4,-0.41,547,25298.8,25582.9
2023-02-07,25313.4,25189.7,25423.3,25178.5,0.47,548,25194.0,25298.8
2023-02-08,25262.5,25324.1,25399.0,25267.9,-0.2,549,25313.4,25194.0
2023-02-09,25294.0,25272.6,25439.1,25267.9,0.12,550,25262.5,25313.4
2023-02-10,25160.3,25309.5,25348.7,25143.9,-0.53,551,25294.0,25262.5
2023-02-13,25296.2,25175.7,25329.3,25115.5,0.54,552,25160.3,25294.0
2023-02-14,25334.6,25309.3,25510.6,25278.1,0.15,553,25296.2,25160.3
2023-02-15,25242.1,25352.4,25370.1,25184.3,-0.37,554,25334.6,25296.2
2023-02-16,25261.8,25255.1,25396.4,25240.2,0.08,555,25242.1,25334.6
2023-02-17,25462.4,25302.7,25485.0,25244.6,0.79,556,25261.8,25242.1
2023-02-20,25343.1,25458.8,25479.5,25317.5,-0.47,557,25462.4,25261.8
2023-02-21,25236.3,25368.6,25404.7,25231.0,-0.42,558,25343.1,25462.4
2023-02-22,25209.2,25252.3,25373.2,25224.4,-0.11,559,25236.3,25343.1
2023-02-23,25232.0,25236.3,25353.3,25182.1,0.09,560,25209.2,25236.3
2023-02-24,25078.4,25252.7,25296.7,25069.2,-0.61,561,25232.0,25209.2
2023-02-27,25250.0,25083.5,25298.0,25078.1,0.68,562,25078.4,25232.0
2023-02-28,25107.4,25261.1,25294.9,25122.6,-0.56,563,25250.0,25078.4
2023-03-01,25291.5,25128.6,25368.0,25102.4,0.73,564,25107.4,25250.0
2023-03-02,25112.5,25308.7,25322.9,25085.1,-0.71,565,25291.5,25107.4
2023-03-03,25208.5,25138.5,25242.2,25117.7,0.38,566,25112.5,25291.5
2023-03-06,25253.5,25193.6,25309.7,25134.0,0.18,567,25208.5,25112.5
2023-03-07,24933.1,25275.4,25303.8,24940.1,-1.27,568,25253.5,25208.5
2023-03-08,24999.8,24949.6,25082.7,24930.7,0.27,569,24933.1,25253.5
2023-03-09,25053.4,25012.7,25109.7,24988.6,0.21,570,24999.8,24933.1
2023-03-10,25181.3,25074.1,25335.8,25041.6,0.51,571,25053.4,24999.8
2023-03-13,25288.3,25205.6,25359.5,25120.7,0.42,572,25181.3,25053.4
2023-03-14,25295.3,25310.6,25355.1,25169.2,0.03,573,25288.3,25181.3
2023-03-15,24920.0,25313.8,25396.3,24792.9,-1.48,574,25295.3,25288.3
2023-03-16,24985.4,24939.1,25075.6,24871.6,0.26,575,24920.0,25295.3
2023-03-17,25139.8,25010.7,25208.3,25001.3,0.62,576,24985.4,24920.0
2023-03-20,25264.7,25234.2,25310.2,25070.6,0.5,577,25139.8,24985.4
2023-03-21,25380.2,25286.7,25445.9,25245.8,0.46,578,25264.7,25139.8
